Ad_index,Moderator_ID
8407,1730407751343106.0
8408,8710617.0
8409,6825716.0
8410,1753884661423138.0
8411,1732493811827713.0
8412,1729809218302977.0
8413,5608898.0
8414,1684394145691650.0
8415,1739404231546882.0
8416,8587001.0
8417,1718383547650050.0
8418,1755154458300433.0
8419,6958678.0
8420,1695538424423426.0
8421,1691845936062466.0
8422,1672108412836869.0
8423,6888819.0
8424,1512827.0
8425,1719108856889346.0
8426,2326827.0
8427,1719108856889346.0
8428,1686761582885889.0
8429,1673348779685894.0
8430,1677142216695810.0
8431,1739401463816194.0
8432,6092503.0
8433,1704414376583169.0
8434,1726119572275202.0
8435,7619253.0
8436,5769891.0
8437,5160681.0
8438,1741913197768705.0
8439,1721013824397314.0
8440,1728803985053697.0
8441,1695769002769410.0
8442,1732422617628673.0
8443,1704414382510081.0
8444,1672986689382406.0
8445,1690120188411906.0
8446,3026838.0
8447,1690659763144705.0
8448,9329070.0
8449,1690120188411906.0
8450,6728796.0
8451,1764223632918545.0
8452,8660271.0
8453,1771651753636866.0
8454,1684284299223042.0
8455,1710303068652546.0
8456,5099162.0
8457,1736353489446913.0
8458,3857259.0
8459,1752720374569010.0
8460,1769411685685298.0
8461,1672028640715781.0
8462,1735501614322689.0
8463,1752737541815297.0
8464,1695030771672066.0
8465,1754531055179777.0
8466,9759789.0
8467,1714960827917314.0
8468,1729988924221442.0
8469,1739404231546882.0
8470,1730406060776449.0
8471,2789685.0
8472,1672130307320838.0
8473,6585903.0
8474,1742531919621137.0
8475,1686638.0
8476,2502751.0
8477,6391371.0
8478,6738735.0
8479,1743215735743490.0
8480,1734911746733057.0
8481,6082237.0
8482,1730406060776449.0
8483,7767295.0
8484,7202717.0
8485,1672028640715781.0
8486,1770457600736257.0
8487,1686669003006977.0
8488,1694295343087617.0
8489,1752720374569010.0
8490,7986097.0
8491,1695031190880258.0
8492,1695648893714433.0
8493,1772265394873378.0
8494,1695548425347074.0
8495,2387610.0
8496,1684284299223042.0
8497,6283878.0
8498,6073125.0
8499,6082237.0
8500,1721099845323777.0
8501,1755154458300449.0
8502,1759086854982705.0
8503,1526068.0
8504,1694572439183362.0
8505,1755170505776146.0
8506,1724185616760833.0
8507,1769935154352129.0
8508,1771651753127953.0
8509,5618519.0
8510,6587921.0
8511,1748544247125042.0
8512,1734245031704577.0
8513,1721118889344001.0
8514,1763683705376834.0
8515,5559050.0
8516,1695769002769410.0
8517,7851571.0
8518,3857259.0
8519,1694042067160066.0
8520,7050108.0
8521,1677142216695810.0
8522,1512827.0
8523,1729271917188098.0
8524,1708990849970178.0
8525,1695036672095234.0
8526,1512827.0
8527,6092503.0
8528,1752274718632994.0
8529,1694644355452929.0
8530,1719659311157249.0
8531,1684284299223042.0
8532,1752174568394754.0
8533,1708440532375554.0
8534,1735529545413634.0
8535,1690239244530689.0
8536,1691180447734785.0
8537,1729801759373313.0
8538,6181372.0
8539,1748546108353569.0
8540,1741279730538497.0
8541,1770122030869554.0
8542,1553682.0
8543,6585903.0
8544,5819951.0
8545,1754816440803361.0
8546,1750192107946001.0
8547,8622880.0
8548,9065085.0
8549,8710617.0
8550,1686044721343489.0
8552,1704427736737794.0
8553,1693810919455746.0
8554,1735501614322689.0
8555,5616887.0
8556,3026838.0
8557,1773821208648705.0
8558,1694974042699778.0
8559,5916755.0
8560,1725363568499714.0
8561,1725713319695361.0
8562,2972398.0
8563,1672130743419909.0
8564,1695831473041410.0
8565,5677721.0
8566,1690832211660801.0
8567,1736487442745345.0
8568,3139893.0
8569,1715432514674690.0
8570,1707735160255489.0
8571,1716223451261954.0
8572,1736353473700865.0
8573,1692119757018113.0
8574,1737390105893889.0
8575,7986097.0
8576,7857161.0
8577,1889921.0
8578,1770122728379393.0
8579,1686761582885889.0
8580,1766581327986690.0
8581,1735754088302593.0
8582,1682406401556481.0
8583,2929502.0
8584,1526068.0
8585,1752720507121697.0
8586,1770209088552993.0
8587,6833239.0
8588,1769935154352129.0
8589,7986097.0
8590,1714611028454401.0
8591,5628560.0
8592,1703245393506306.0
8593,1771418356314129.0
8594,1598527.0
8595,1761689696230402.0
8596,6181372.0
8597,1714345843065857.0
8598,1747108832929793.0
8599,1760348202966018.0
8600,1774283521390594.0
8601,1743522632016930.0
8602,3195369.0
8603,3371590.0
8604,1301929.0
8605,7697006.0
8606,6833239.0
8607,6082237.0
8608,1693570916755458.0
8609,5709106.0
8610,1739422683456514.0
8611,1736488213441537.0
8612,1716552374593537.0
8613,6813656.0
8614,1680305893816321.0
8615,1726915781909505.0
8616,1684284296197122.0
8617,1763709640109090.0
8618,1695769192099842.0
8619,7050108.0
8620,9676392.0
8621,1728695728635906.0
8622,2568713.0
8623,1757803306771474.0
8624,1771651753636882.0
8625,1700711909345282.0
8626,1735138441321473.0
8627,7210610.0
8628,1749551102734338.0
8629,1753884661423138.0
8630,1737407724728322.0
8632,1724470451737666.0
8633,1764043372560386.0
8634,6677133.0
8635,7781910.0
8636,8328881.0
8637,9536595.0
8638,9307701.0
8639,1717873004098561.0
8640,1512827.0
8641,3639978.0
8642,5618519.0
8643,1770122030869554.0
8644,5338213.0
8645,3318327.0
8646,6217365.0
8647,1703159220924418.0
8648,1729988924221442.0
8649,1724470454753282.0
8650,1173832.0
8651,1695535225123841.0
8652,5086808.0
8653,1815126.0
8654,1727932125144066.0
8655,3139936.0
8656,1760219117725729.0
8657,1743688605202449.0
8658,3250923.0
8659,9537123.0
8660,5283668.0
8661,1695025848732673.0
8662,1690681203885058.0
8663,3026838.0
8664,1736487925281793.0
8665,1598527.0
8666,5616887.0
8667,1737428933735426.0
8668,1011085.0
8669,1512827.0
8670,1732438000449538.0
8671,1705885139658754.0
8672,1729801759373313.0
8673,1649165526729733.0
8674,1732438000449538.0
8675,5175832.0
8676,1740557161877506.0
8677,1749551875837986.0
8678,1649165497425926.0
8679,1773648874340401.0
8680,8970380.0
8681,9752939.0
8682,1667575616633862.0
8683,1695601582119937.0
8684,1710303142350850.0
8685,6033896.0
8686,1729833018645505.0
8687,2138727.0
8688,6092503.0
8689,1711502684514306.0
8690,9727581.0
8691,1686669003006977.0
8692,2237078.0
8693,2392803.0
8694,9630899.0
8695,1694285854171202.0
8696,1742577881965569.0
8697,5559050.0
8698,1743733252059138.0
8699,1714410483801090.0
8700,1672986653202437.0
8701,5869200.0
8702,1770099191136306.0
8703,1724426830167041.0
8704,1695200048739329.0
8705,3261779.0
8706,6301137.0
8707,1716146333169665.0
8708,1738944644500481.0
8709,1755541489126450.0
8710,6331886.0
8711,1699450316471298.0
8712,1686755036370945.0
8713,5968689.0
8714,1707039421947906.0
8715,7963939.0
8716,1710303142350850.0
8717,3835818.0
8718,1772379228620801.0
8719,1708440532375554.0
8720,6728796.0
8721,1752720282276865.0
8722,1724428408471553.0
8723,1723656044244993.0
8724,7510915.0
8725,1769918920119298.0
8726,2096662.0
8727,9732175.0
8728,2713299.0
8729,1735486913351682.0
8730,5858713.0
8731,6585903.0
8732,1732374832822274.0
8733,1721671945959426.0
8734,8777520.0
8735,2696598.0
8736,1682406401556481.0
8737,1852276.0
8738,1773654622274577.0
8739,2015531.0
8740,2502751.0
8741,1694797801980930.0
8742,1724426873402369.0
8743,1695027604731906.0
8744,3109128.0
8745,8660271.0
8746,1729988924221442.0
8747,2873783.0
8748,1748512664284209.0
8749,1737390105893889.0
8750,1708245356577793.0
8751,1716552374593537.0
8752,1671854872651782.0
8753,1768147951861793.0
8754,8272703.0
8755,3092815.0
8756,2726180.0
8757,1745028869745697.0
8758,5283668.0
8759,1759883889722386.0
8760,1736488213441537.0
8761,1694644355452929.0
8762,1736487754076162.0
8763,2696598.0
8764,3173062.0
8765,1765400800943137.0
8766,1717904650320898.0
8767,1770122728379393.0
8768,1706437607186434.0
8769,1735138441321473.0
8770,1694647715227650.0
8771,1749551102734338.0
8772,3026838.0
8774,1736770021242882.0
8775,1756422385051682.0
8776,1769227294348322.0
8777,8035393.0
8778,1684394145691650.0
8779,1755920005992482.0
8780,1769753719517185.0
8781,1769227294349330.0
8782,1717904650320898.0
8783,1703245158008833.0
8784,2873783.0
8785,1726915536582658.0
8786,1737385918688258.0
8787,3017560.0
8788,1755154458300433.0
8789,2096662.0
8790,1704448804528129.0
8791,1605028.0
8792,1703245158008833.0
8793,1714584045969410.0
8794,6052909.0
8795,9939125.0
8796,2972398.0
8797,8970380.0
8798,1691841339811842.0
8799,5602973.0
8800,1730409705792513.0
8801,6283878.0
8802,1769302206223394.0
8803,6833208.0
8804,1695769192099842.0
8805,1709538761183233.0
8806,6825716.0
8807,2807893.0
8808,1729271917188098.0
8809,1695535225123841.0
8810,6152007.0
8811,1769227294349330.0
8812,6517798.0
8813,6821228.0
8814,9558788.0
8815,1695273683331074.0
8816,1707001515026434.0
8817,7736076.0
8818,1716134646375425.0
8819,1721099016810497.0
8820,1752090733056018.0
8821,1736487767198722.0
8822,5911828.0
8823,1672108412836869.0
8824,3197355.0
8825,7626565.0
8826,1755154458300449.0
8827,1690681203885058.0
8828,8035393.0
8829,9221676.0
8830,1770378596425729.0
8831,5181181.0
8832,7086019.0
8833,3325238.0
8834,1707485343250433.0
8835,9659971.0
8836,1684211805072385.0
8837,1760231832598577.0
8838,3139893.0
8839,1726740282128385.0
8840,1695026525197314.0
8841,1772483949089793.0
8842,1693560602235905.0
8843,9677967.0
8844,1746579210216466.0
8845,1741913057608722.0
8846,8081376.0
8847,9179505.0
8848,7963939.0
8849,7579980.0
8850,1770122728378385.0
8851,6233278.0
8852,2789685.0
8853,1764223632918545.0
8854,7697006.0
8855,2929502.0
8856,1740028774112258.0
8857,1195713.0
8858,9627209.0
8859,1731137486777346.0
8860,1696369097856001.0
8861,2587769.0
8862,1770099191136306.0
8863,1590898.0
8864,6230873.0
8865,1738944472697858.0
8866,1688580837563393.0
8867,1750192205585409.0
8868,9759789.0
8869,1752092805324881.0
8870,1705177842106369.0
8871,2326827.0
8872,1705052601354242.0
8873,1703159220924418.0
8874,1764223632918561.0
8875,7329305.0
8876,6307635.0
8877,1738220875222018.0
8878,1691845936062466.0
8879,5222102.0
8880,3261779.0
8881,1735138323373057.0
8882,1526068.0
8883,1758321725872145.0
8884,1759170867953714.0
8885,1686669022776321.0
8886,2873783.0
8887,8886189.0
8888,1726740282128385.0
8889,6992269.0
8890,1730407751343106.0
8891,5229352.0
8892,1726740282128385.0
8893,1743478384980002.0
8894,1195713.0
8895,2929502.0
8896,1717904650320898.0
8897,1759170867953714.0
8898,8895709.0
8899,1724426811354114.0
8900,1726039575798785.0
8901,1716134635254786.0
8902,1743522632016930.0
8903,3092815.0
8904,5377569.0
8905,1707136234999809.0
8906,1760219117725713.0
8907,6677133.0
8908,1738944644500481.0
8909,1704427736737794.0
8910,1671854872651782.0
8911,5988360.0
8912,1763374037177377.0
8913,3583235.0
8914,1721671945959426.0
8915,1671854872651782.0
8916,1736960305758209.0
8917,1717314112993281.0
8918,6833208.0
8919,1755154458300433.0
8920,2927720.0
8921,6055763.0
8922,1703245393506306.0
8923,1708585136236546.0
8924,1759170867953714.0
8925,1743215735743490.0
8926,1771651753636882.0
8927,1770122728379393.0
8928,1727530193767425.0
8929,1695769192099842.0
8930,1760231832598577.0
8931,1767847119851554.0
8932,2015531.0
8933,1729881220899841.0
8934,1743733252059138.0
8935,1695067179302914.0
8936,9732175.0
8937,3139936.0
8938,1721013871652866.0
8939,1735138441321473.0
8940,1695065942222849.0
8941,8252607.0
8942,1694644355452929.0
8943,1773554981556242.0
8944,1736487488138241.0
8945,1173832.0
8946,1764066885924882.0
8947,1753012934144033.0
8948,1658495710301189.0
8949,2259209.0
8950,1672502123346950.0
8951,1764223632918561.0
8952,1721121602885634.0
8953,1694644355452929.0
8954,5393536.0
8955,1707735763608578.0
8956,1685047356014593.0
8957,1769411685685298.0
8958,1686669022776321.0
8959,5583099.0
8960,7167613.0
8961,1738218399766529.0
8962,3823019.0
8963,1727558445604865.0
8964,1729420048067586.0
8965,1730407751343106.0
8966,1771418356314129.0
8967,1693552146083842.0
8968,5897557.0
8969,5789675.0
8970,1753884661423138.0
8971,3001689.0
8972,1724470451737666.0
8973,1716146333169665.0
8974,1695769002769410.0
8975,1958955.0
8976,1769227294348322.0
8977,9657819.0
8978,2096662.0
8979,1741913158257666.0
8980,2677538.0
8981,5616887.0
8982,1077236.0
8983,2363865.0
8984,1735138323373057.0
8985,1694644355452929.0
8986,1739288436103169.0
8987,1725363401825281.0
8988,1672502130826246.0
8989,1738425578529794.0
8990,1672986639510534.0
8991,1724470408352770.0
8992,9020538.0
8993,1736353489446913.0
8995,9656110.0
8996,1733128229522434.0
8997,1738944644500481.0
8998,6821228.0
8999,3713193.0
9000,6729353.0
9007,6669692.0
9008,1772589427457042.0
9009,1707312780691458.0
9010,1695612806451201.0
9011,1771649360667650.0
9012,1741913197768705.0
9013,1771651748366369.0
9014,1745028869745697.0
9015,1755797122182146.0
9016,2807893.0
9027,1721099845323777.0
9028,1739401359705089.0
9029,1958955.0
9030,1760348202966018.0
9031,1707039417627650.0
9032,1724426772777986.0
9033,1718383547650050.0
9034,1770122030869554.0
9035,5769891.0
9036,7986097.0
9037,1684284296197122.0
9038,1695831473041410.0
9039,1672502130826246.0
9040,6637200.0
9041,1768474128071713.0
9042,1695079848044545.0
9043,1769411685685298.0
9044,6518615.0
9045,1764043372560386.0
9046,1771651748366369.0
9047,7986097.0
9048,1729354981773313.0
9049,7271170.0
9050,1722217048904706.0
9051,1694617222918145.0
9052,1695273683331074.0
9053,1721013868565506.0
9054,1695648893714433.0
9055,1714754321751042.0
9056,1709538829889538.0
9057,1752174620822530.0
9058,1772381082377233.0
9059,7781910.0
9060,1732549373538306.0
9061,1714410483801090.0
9062,1773554981556242.0
9063,1768147951861793.0
9064,2318859.0
9065,1754488952438785.0
9066,1695027604731906.0
9067,5393536.0
9068,1703396559410178.0
9069,1759086854982705.0
9070,1752720282276865.0
9071,1691911660815362.0
9072,1695290864139266.0
9073,1755920005992482.0
9074,1703245158008833.0
9075,1695290864139266.0
9076,1755261176398946.0
9077,1672986639510534.0
9078,6738735.0
9079,1705233310094338.0
9080,1769748362234898.0
9081,5175832.0
9082,1725613596949506.0
9083,6997655.0
9084,1746579210216466.0
9085,1170018.0
9086,1738944472697858.0
9087,8970380.0
9088,7232525.0
9089,6738735.0
9090,1772379228620801.0
9091,9619516.0
9092,1710303142350850.0
9093,1738944455652353.0
9094,1649165526729733.0
9095,3357920.0
9096,1605028.0
9097,1754531055179777.0
9098,1724470463815682.0
9099,3197355.0
9100,1714699813677058.0
9101,1696368514880514.0
9102,1695768862433282.0
9103,1731137486777346.0
9104,1725713402974209.0
9105,1768474128071697.0
9106,1668910975982598.0
9107,1686638.0
9108,7889705.0
9109,1707706610145282.0
9110,9759789.0
9111,8959882.0
9112,9386075.0
9113,8980010.0
9114,3831078.0
9115,1763709640109090.0
9116,1729988924221442.0
9117,1673359260380165.0
9118,1702727788573698.0
9119,5398752.0
9120,1690832211660801.0
9121,2963527.0
9122,1739401454974978.0
9123,1737428933735426.0
9124,1726904276471809.0
9125,1762779837863938.0
9126,1770209088552993.0
9127,5506285.0
9129,5252512.0
9130,1686044721343489.0
9131,1752791904933906.0
9132,1736806401258498.0
9133,6181372.0
9134,1729873023284225.0
9135,6997655.0
9136,1749551236322305.0
9137,1696369097856001.0
9138,1672105296352262.0
9139,5160681.0
9140,1764223632918545.0
9141,6152007.0
9142,1707039417627650.0
9143,3357930.0
9144,9075895.0
9145,1770209088552993.0
9146,1695025787506689.0
9148,1038008.0
9149,5897557.0
9150,1770378596425745.0
9151,5290153.0
9152,6637200.0
9153,5810618.0
9154,3250923.0
9155,5916755.0
9156,1690600005280769.0
9157,1758321775497234.0
9158,1695612806451201.0
9159,1719121617233921.0
9160,2138727.0
9161,7167613.0
9162,3717936.0
9163,1768509392482305.0
9164,1695095671197697.0
9165,1695042394858498.0
9166,9657251.0
9167,1972062.0
9168,1742577881965569.0
9169,1721716500382722.0
9170,8085619.0
9171,1668910975982598.0
9172,1694583472313345.0
9173,1694643307688962.0
9174,2658129.0
9175,8997707.0
9176,1735138441321473.0
9177,5799635.0
9178,1739401252016130.0
9179,5538770.0
9180,1726915520754690.0
9181,1753884661423138.0
9182,1761689696230402.0
9183,1743415203890193.0
9184,1750192205585409.0
9185,1889921.0
9186,9152229.0
9187,1769097368736786.0
9188,5090932.0
9189,1711419041101825.0
9191,1714437736888321.0
9192,1727248549938177.0
9193,1768509295170561.0
9194,2269073.0
9195,1773648874340401.0
9196,1684211805072385.0
9197,1755261176398946.0
9198,7857161.0
9199,1782229.0
9200,6685517.0
9201,7389679.0
9202,9020538.0
9203,1690600005280769.0
9205,7050108.0
9206,1736956048423938.0
9207,1691841339811842.0
9208,3022196.0
9209,1767219614304257.0
9210,9075900.0
9211,2237078.0
9212,5073882.0
9213,8250939.0
9214,1764066885924882.0
9215,5186309.0
9216,1726035034103809.0
9217,1754509725670401.0
9218,1718383512094722.0
9219,1710344460649474.0
9220,8391567.0
9221,1671854872651782.0
9222,1878278.0
9223,1695577889971202.0
9224,6236835.0
9225,1684179628175361.0
9226,1736353481347074.0
9227,1771651748366369.0
9228,9861288.0
9229,1770122728379393.0
9230,1752814644707361.0
9231,1668385955785733.0
9232,3709162.0
9233,1767219614304257.0
9234,9329070.0
9235,1730993346971650.0
9236,5160681.0
9237,7676958.0
9238,1724185616760833.0
9239,1760348202966018.0
9240,1770122030869554.0
9242,1729842322829314.0
9243,3831078.0
9244,6775555.0
9246,2281096.0
9247,9160222.0
9248,7668088.0
9249,9953239.0
9250,1749693025818658.0
9251,3515233.0
9252,5175832.0
9253,1716146333169665.0
9254,8895709.0
9255,2570177.0
9256,1671942835117061.0
9257,1767935702692865.0
9258,5026590.0
9259,1754268607211537.0
9261,5628560.0
9262,7062657.0
9263,2289168.0
9264,7050108.0
9265,1736487488138241.0
9267,3717936.0
9268,1753012934144001.0
9271,8905332.0
9272,6833208.0
9273,1754531055179777.0
9274,1769227294349330.0
9275,1702103753027586.0
9277,1739401463816194.0
9278,1672987155331077.0
9279,7781910.0
9280,1727530193767425.0
9281,7066752.0
9282,1768214539706402.0
9283,1773554981556242.0
9284,1755797122182146.0
9285,1710346242337793.0
9286,1691852985713666.0
9287,1707136234999809.0
9288,6970675.0
9289,1714700309532674.0
9290,1695095671197697.0
9291,1762880220789809.0
9292,1668910975982598.0
9293,3092815.0
9294,1716223124556802.0
9295,1770209088552993.0
9296,3713193.0
9297,8895709.0
9298,8660271.0
9299,3753607.0
9300,5338213.0
9301,1771766145225730.0
9302,1738792.0
9303,8997707.0
9304,7851571.0
9305,9360718.0
9306,1526068.0
9307,5698189.0
9308,5583099.0
9309,8997707.0
9310,1729239939698689.0
9311,2558275.0
9312,1694571907194881.0
9314,1749551102733346.0
9315,1672986639510534.0
9316,1727747975646209.0
9318,1695095671197697.0
9319,1754816440803361.0
9320,2803125.0
9321,1695036841030657.0
9322,1760317489089553.0
9323,1704596569660417.0
9324,1686761582885889.0
9325,6518615.0
9326,1684284299223042.0
9327,8959015.0
9329,2157571.0
9330,1769411685685298.0
9331,1769748362234898.0
9332,1726740282128385.0
9334,1771833218364418.0
9336,1746474759433249.0
9337,7676958.0
9338,5290153.0
9339,1739929854796801.0
9340,9659971.0
9341,1694617222918145.0
9342,1726119572275202.0
9343,1526068.0
9344,1760219117725713.0
9345,1733016321234945.0
9346,1889992.0
9347,1752626937237505.0
9348,1710346245842945.0
9349,1686638.0
9350,1710303142350850.0
9351,5916755.0
9352,1719121617233921.0
9353,8997707.0
9354,1672502130826246.0
9355,1755154458300433.0
9356,1758321725872145.0
9357,1669724932562950.0
9358,1736488213441537.0
9359,5160681.0
9360,9921960.0
9363,1771766145225762.0
9364,9160222.0
9365,1705324000866306.0
9366,2019221.0
9367,9759789.0
9369,1750192107946001.0
9370,2191032.0
9371,5093589.0
9372,1695517073046529.0
9373,3383592.0
9374,1769104234424322.0
9375,1738218399766529.0
9376,1686669003006977.0
9377,1719108856889346.0
9378,9915195.0
9379,1768586056958977.0
9380,7510915.0
9381,5385752.0
9382,1747095981573122.0
9383,1756413186738241.0
9384,6230873.0
9385,1762949587637281.0
9386,1672502123346950.0
9387,8905119.0
9388,2930379.0
9389,2259209.0
9390,1724279233783810.0
9391,7329305.0
9392,1719287042401282.0
9393,1972062.0
9394,7676958.0
9395,1719212303097858.0
9396,1724426811354114.0
9397,1730406207574018.0
9398,1677142216695810.0
9399,6833208.0
9400,1768509295170561.0
9401,1716552374593537.0
9402,3932913.0
9403,8250939.0
9404,1691845936062466.0
9405,9020538.0
9406,9921960.0
9407,1684179628175361.0
9408,1716134635254786.0
9409,1764775761397761.0
9410,1693551885233154.0
9411,9612813.0
9412,1752174620822530.0
9413,1896261.0
9415,1743415203890193.0
9416,5618519.0
9417,1695193495897089.0
9418,1736770021242882.0
9419,1724470408352770.0
9420,1669223.0
9421,1761689696230402.0
9423,5769891.0
9428,1717766044988418.0
9429,2696598.0
9430,2096662.0
9431,1764223632918545.0
9432,1760219117725713.0
9433,1773554981556242.0
9434,2587769.0
9435,1691911660815362.0
9436,2708956.0
9437,1754488952438785.0
9438,1755168751809617.0
9439,2677538.0
9440,1770378596425745.0
9441,1736806501390337.0
9442,7329305.0
9443,8662606.0
9444,1684211805072385.0
9445,3019589.0
9446,8920962.0
9447,6055763.0
9448,1707312780691458.0
9449,1772371860026370.0
9450,1721716500382722.0
9451,1295012.0
9452,9537123.0
9453,1769227294348322.0
9454,1686754849566721.0
9455,1739658380282881.0
9456,1759883889722386.0
9457,1721013871652866.0
9458,1770378596425745.0
9459,1768432749385762.0
9460,5858713.0
9461,8792117.0
9462,5207032.0
9463,1741913057608722.0
9464,1714584045969410.0
9465,3139893.0
9466,1684284299223042.0
9467,1772265481709569.0
9468,5026590.0
9469,1736806501390337.0
9470,5385752.0
9471,1762949587637265.0
9472,1672986639510534.0
9473,8051836.0
9474,1703245158008833.0
9475,6833239.0
9476,1748512664284209.0
9477,2708956.0
9478,1771651753127953.0
9479,1295012.0
9480,1235883.0
9481,1674009161491461.0
9482,5377569.0
9483,1721099845323777.0
9484,7579980.0
9485,3271035.0
9486,1707735171866626.0
9487,8997707.0
9488,1695036841030657.0
9489,6236835.0
9490,1716134635254786.0
9491,1691911847674882.0
9492,6331886.0
9493,1725363568499714.0
9494,9160222.0
9495,5082099.0
9496,1724185616760833.0
9497,1559239.0
9498,1774282580703234.0
9499,5799635.0
9500,9656110.0
9501,3515233.0
9502,8905332.0
9503,2096662.0
9504,1736353489446913.0
9505,1746579210216466.0
9506,1684211805072385.0
9507,3019589.0
9508,1764223632918561.0
9509,6152007.0
9510,3823395.0
9511,1878712.0
9512,1732549373538306.0
9513,3180051.0
9514,1698794983674882.0
9515,6775555.0
9516,2138727.0
9517,1729420048067586.0
9518,3019589.0
9519,5229352.0
9520,1512827.0
9521,3725295.0
9522,5073882.0
9523,1958955.0
9524,1714052438738946.0
9525,1672108412836869.0
9526,7232525.0
9527,6092503.0
9528,2015531.0
9529,1759170867953714.0
9530,1769227294348322.0
9531,8980010.0
9532,1672108412836869.0
9533,3932913.0
9534,1173832.0
9535,1757803306771474.0
9537,1672130743419909.0
9538,5602973.0
9539,1782229.0
9540,8272703.0
9541,1721013871652866.0
9542,1700717285620737.0
9543,3116616.0
9544,1721099016810497.0
9545,1686669704112129.0
9546,7211760.0
9547,1771833218364418.0
9548,1736487488138241.0
9549,1702103753027586.0
9550,2658129.0
9551,3092815.0
9552,1735501614322689.0
9553,1707817.0
9554,8750521.0
9555,1769302206223394.0
9556,1743215722225665.0
9557,8710617.0
9558,1518623.0
9559,1772381082377217.0
9560,1732049616136194.0
9561,8980010.0
9562,9953239.0
9563,6677133.0
9564,1693552146083842.0
9565,1755168751809617.0
9566,1724470454753282.0
9567,3261779.0
9568,1707312780691458.0
9569,2570177.0
9570,1598527.0
9571,7167613.0
9572,1732493776177153.0
9573,6112073.0
9574,1771651753127953.0
9575,2281096.0
9576,6813656.0
9577,1735661874724866.0
9578,1695601582119937.0
9579,2570177.0
9580,2807893.0
9581,1725713402974209.0
9582,1771651753636882.0
9583,1741850392320017.0
9584,1658495634612229.0
9585,1741913158257666.0
9586,1738944493137985.0
9587,6033896.0
9588,1758321725872145.0
9589,1605028.0
9590,1717387827033089.0
9591,7078113.0
9592,1726045679043586.0
9593,1765400800943137.0
9594,1764043372560418.0
9595,1684211805072385.0
9596,5356869.0
9597,1710346282427393.0
9598,1672502130826246.0
9599,1689841489642498.0
9600,2713299.0
9601,1680306084527105.0
9602,1672986827202566.0
9603,5160681.0
9604,2502751.0
9605,1770457600736257.0
9606,5388029.0
9607,3583235.0
9608,1760317489090561.0
9609,1672986668009478.0
9610,5026590.0
9611,1672502123346950.0
9612,1677146358517761.0
9613,1748544247125010.0
9614,3022657.0
9615,8328881.0
9616,5393536.0
9617,1725713319695361.0
9618,1737143080896513.0
9619,3709162.0
9620,1735661874724866.0
9621,7579980.0
9622,1735599208242177.0
9623,1771651753636866.0
9624,1729988924221442.0
9625,1703245158008833.0
9626,3857259.0
9627,8997707.0
9628,6585903.0
9629,2930379.0
9630,1721013868565506.0
9631,1714754321751042.0
9632,1769753698840577.0
9633,1707712541908993.0
9634,7676958.0
9635,1759961674414082.0
9636,9537123.0
9637,1755154458300449.0
9638,1690120188411906.0
9639,7977305.0
9640,1714819600846850.0
9641,1695538963129346.0
9642,1695027604731906.0
9643,3823395.0
9644,1759086854982705.0
9645,1714333566444546.0
9646,1999691.0
9647,1727558445604865.0
9648,1729833018645505.0
9649,1771833218364418.0
9650,1693589837272065.0
9651,5311062.0
9652,1769302206223394.0
9653,1763709640109090.0
9654,8895709.0
9655,7900998.0
9656,1714700309532674.0
9657,9221676.0
9658,1772381082377217.0
9659,2558275.0
9660,9879733.0
9661,1671854872651782.0
9668,7211760.0
9669,3383592.0
9670,2613990.0
9671,1695030771672066.0
9672,1707712541908993.0
9673,7568002.0
9674,1726045679043586.0
9675,1768432749385762.0
9676,1709538761183233.0
9677,6103851.0
9678,1711502684514306.0
9679,1731137486777346.0
9680,1772483946030082.0
9681,1769753719517201.0
9682,1755261161421826.0
9683,1724185616760833.0
9684,1704428186539010.0
9685,1962720.0
9686,1598527.0
9687,5229352.0
9688,8818299.0
9689,1768509295170561.0
9690,9915195.0
9691,1752804614390817.0
9692,1695577889971202.0
9693,1714584045969410.0
9694,6052909.0
9695,1729239939698689.0
9696,2789685.0
9697,1754509725670401.0
9698,1702773810415617.0
9699,1559239.0
9700,7579980.0
9701,1686044761231362.0
9702,1735599208242177.0
9703,1752174568394754.0
9704,2157571.0
9705,6970675.0
9706,1726915536582658.0
9707,1708990849970178.0
9708,6233278.0
9709,9310005.0
9710,1695601116227585.0
9711,9031531.0
9712,9657251.0
9713,9310005.0
9714,1763709643174962.0
9715,1671942835117061.0
9716,1707817.0
9717,1772589427457042.0
9718,7986097.0
9719,1694041901312002.0
9720,1752174620822530.0
9721,1710303142350850.0
9722,3022196.0
9723,1762949587637265.0
9724,3238121.0
9725,5506285.0
9726,9612813.0
9727,1707706610145282.0
9728,3261779.0
9729,1764761367947282.0
9730,3810922.0
9731,8970380.0
9732,1767847119851554.0
9733,9221676.0
9734,1770215386063954.0
9735,1726045679043586.0
9736,8081376.0
9737,6033896.0
9738,1694974042699778.0
9739,1682406401556481.0
9740,9657251.0
9741,3831078.0
9742,5506285.0
9743,5698189.0
9744,7039799.0
9745,6103851.0
9746,2776508.0
9747,9659971.0
9748,1170018.0
9749,1769753719517185.0
9750,1759961674414082.0
9751,1741489031520322.0
9752,1695529068585986.0
9753,5356869.0
9754,1693551885233154.0
9755,1694643307688962.0
9757,5093589.0
9758,7626565.0
9759,1752720374569010.0
9760,1749693025818658.0
